activity_name,activity_definition_id,activity_instance_ids_guess,problem_name,domain,bddl_path,robot_type,robot_type_source,objects_count,object_synsets,rooms,predicates,eval_command_guess
make_the_ultimate_spa_basket,0,[0],make_the_ultimate_spa_basket-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/make_the_ultimate_spa_basket/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""bottle__of__essential_oil.n.01"", ""bottle__of__lotion.n.01"", ""bottle__of__perfume.n.01"", ""console_table.n.01"", ""floor.n.01"", ""wicker_basket.n.01""]","[""spa""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/make_the_ultimate_spa_basket_eval policy=websocket task.name=make_the_ultimate_spa_basket task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
make_the_workplace_exciting,0,[0],make_the_workplace_exciting-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/make_the_workplace_exciting/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""board_game.n.01"", ""carton.n.02"", ""coffee_maker.n.01"", ""conference_table.n.01"", ""floor.n.01"", ""poster.n.01"", ""wall_nail.n.01""]","[""meeting_room""]","[""attached"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/make_the_workplace_exciting_eval policy=websocket task.name=make_the_workplace_exciting task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
make_toast,0,[0],make_toast-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/make_toast/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""bread_slice.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""floor.n.01"", ""toaster.n.02""]","[""kitchen""]","[""cooked"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/make_toast_eval policy=websocket task.name=make_toast task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
make_tomato_rice,0,[0],make_tomato_rice-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/make_tomato_rice/problem0.bddl,R1Pro,--robot-type,19,"[""agent.n.01"", ""beefsteak_tomato.n.01"", ""cabinet.n.01"", ""carving_knife.n.01"", ""chicken_broth.n.01"", ""chicken_broth__carton.n.01"", ""chopping_board.n.01"", ""countertop.n.01"", ""crock_pot.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""olive_oil.n.01"", ""olive_oil__bottle.n.01"", ""stove.n.01"", ""tomato_rice.n.01"", ""vidalia_onion.n.01"", ""white_rice.n.01"", ""white_rice__sack.n.01"", ""wicker_basket.n.01""]","[""kitchen""]","[""contains"", ""filled"", ""future"", ""inroom"", ""inside"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/make_tomato_rice_eval policy=websocket task.name=make_tomato_rice task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
make_waffles,0,[0],make_waffles-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/make_waffles/problem0.bddl,R1Pro,--robot-type,29,"[""agent.n.01"", ""bowl.n.01"", ""butter.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""electric_mixer.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""flour.n.01"", ""flour__sack.n.01"", ""granulated_sugar.n.01"", ""milk__carton.n.01"", ""plate.n.04"", ""raw_egg.n.01"", ""salt.n.02"", ""salt__shaker.n.01"", ""sugar__sack.n.01"", ""vanilla.n.02"", ""vanilla__bottle.n.01"", ""waffle.n.01"", ""waffle_iron.n.01"", ""whole_milk.n.01"", ""yogurt.n.01"", ""yogurt__carton.n.01""]","[""kitchen""]","[""cooked"", ""filled"", ""future"", ""inroom"", ""inside"", ""insource"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/make_waffles_eval policy=websocket task.name=make_waffles task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
make_watermelon_punch,0,[0],make_watermelon_punch-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/make_watermelon_punch/problem0.bddl,R1Pro,--robot-type,25,"[""agent.n.01"", ""blender.n.01"", ""bowl.n.01"", ""cabinet.n.01"", ""carving_knife.n.01"", ""chopping_board.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""fruit_punch.n.01"", ""ice_cube.n.01"", ""lemon_juice.n.01"", ""lemon_juice__bottle.n.01"", ""lemonade.n.01"", ""lemonade__bottle.n.01"", ""pitcher.n.02"", ""soda_water__bottle.n.01"", ""tonic.n.01"", ""watermelon.n.02""]","[""kitchen""]","[""contains"", ""filled"", ""future"", ""inroom"", ""inside"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/make_watermelon_punch_eval policy=websocket task.name=make_watermelon_punch task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
make_white_wine_sauce,0,[0],make_white_wine_sauce-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/make_white_wine_sauce/problem0.bddl,R1Pro,--robot-type,16,"[""agent.n.01"", ""cabinet.n.01"", ""cooked__wine_sauce.n.01"", ""countertop.n.01"", ""cream__carton.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""flour.n.01"", ""flour__sack.n.01"", ""heavy_cream.n.01"", ""mason_jar.n.01"", ""parsley.n.02"", ""saucepan.n.01"", ""stove.n.01"", ""white_wine.n.01"", ""wine_bottle.n.01""]","[""kitchen""]","[""contains"", ""filled"", ""future"", ""inroom"", ""inside"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/make_white_wine_sauce_eval policy=websocket task.name=make_white_wine_sauce task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
make_yams,0,[0],make_yams-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/make_yams/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""countertop.n.01"", ""floor.n.01"", ""sink.n.01"", ""stockpot.n.01"", ""stove.n.01"", ""water.n.06"", ""yam.n.03""]","[""kitchen""]","[""cooked"", ""inroom"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/make_yams_eval policy=websocket task.name=make_yams task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
making_a_drink,0,[0],making_a_drink-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/making_a_drink/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""carving_knife.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""granulated_sugar.n.01"", ""granulated_sugar__sack.n.01"", ""half__lemon.n.01"", ""lemon.n.01"", ""sink.n.01"", ""water.n.06"", ""water_glass.n.02""]","[""kitchen""]","[""contains"", ""filled"", ""future"", ""inroom"", ""inside"", ""insource"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/making_a_drink_eval policy=websocket task.name=making_a_drink task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
making_a_meal,0,[0],making_a_meal-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/making_a_meal/problem0.bddl,R1Pro,--robot-type,22,"[""agent.n.01"", ""bowl.n.01"", ""cabinet.n.01"", ""cooked__marinara.n.01"", ""cooked__penne.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""marinara.n.01"", ""marinara__jar.n.01"", ""meatball.n.01"", ""microwave.n.02"", ""pasta__box.n.01"", ""penne.n.01"", ""sink.n.01"", ""stockpot.n.01"", ""stove.n.01"", ""tupperware.n.01"", ""water.n.06""]","[""kitchen""]","[""contains"", ""cooked"", ""filled"", ""future"", ""inroom"", ""inside"", ""insource"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/making_a_meal_eval policy=websocket task.name=making_a_meal task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
making_a_snack,0,[0],making_a_snack-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/making_a_snack/problem0.bddl,R1Pro,--robot-type,27,"[""agent.n.01"", ""cooked__black_bean.n.01"", ""cooked__diced__beefsteak_tomato.n.01"", ""countertop.n.01"", ""diced__beefsteak_tomato.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""grated_cheese.n.01"", ""melted__grated_cheese.n.01"", ""microwave.n.02"", ""platter.n.01"", ""sack.n.01"", ""tortilla_chip.n.01"", ""tupperware.n.01""]","[""kitchen""]","[""covered"", ""filled"", ""future"", ""inroom"", ""inside"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/making_a_snack_eval policy=websocket task.name=making_a_snack task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
making_coffee,0,[0],making_coffee-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/making_coffee/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""coffee_bean.n.01"", ""coffee_bean__jar.n.01"", ""coffee_maker.n.01"", ""countertop.n.01"", ""drip_coffee.n.01"", ""floor.n.01"", ""mug.n.04"", ""sink.n.01"", ""water.n.06""]","[""kitchen""]","[""contains"", ""filled"", ""future"", ""inroom"", ""insource"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/making_coffee_eval policy=websocket task.name=making_coffee task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
making_the_bed,0,[0],making_the_bed-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/making_the_bed/problem0.bddl,R1Pro,--robot-type,5,"[""agent.n.01"", ""bed.n.01"", ""blanket.n.01"", ""floor.n.01"", ""pillow.n.01""]","[""bedroom""]","[""inroom"", ""ontop"", ""overlaid""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/making_the_bed_eval policy=websocket task.name=making_the_bed task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
melt_white_chocolate,0,[0],melt_white_chocolate-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/melt_white_chocolate/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""bowl.n.01"", ""countertop.n.01"", ""floor.n.01"", ""melted__white_chocolate.n.01"", ""saucepot.n.01"", ""stove.n.01"", ""white_chocolate.n.01""]","[""kitchen""]","[""contains"", ""future"", ""inroom"", ""ontop"", ""real"", ""toggled_on""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/melt_white_chocolate_eval policy=websocket task.name=melt_white_chocolate task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
mixing_drinks,0,[0],mixing_drinks-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/mixing_drinks/problem0.bddl,R1Pro,--robot-type,12,"[""agent.n.01"", ""cola.n.02"", ""cola__bottle.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""lime_juice.n.01"", ""lime_juice__bottle.n.01"", ""vodka.n.01"", ""vodka__bottle.n.01"", ""water_glass.n.02""]","[""kitchen""]","[""contains"", ""filled"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/mixing_drinks_eval policy=websocket task.name=mixing_drinks task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
mopping_floors,0,[0],mopping_floors-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/mopping_floors/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""bucket.n.01"", ""floor.n.01"", ""liquid_soap.n.01"", ""sink.n.01"", ""soap__bottle.n.01"", ""stain.n.01"", ""swab.n.02"", ""water.n.06""]","[""bathroom"", ""corridor""]","[""covered"", ""filled"", ""inroom"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/mopping_floors_eval policy=websocket task.name=mopping_floors task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
mopping_the_kitchen_floor,0,[0],mopping_the_kitchen_floor-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/mopping_the_kitchen_floor/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""bucket.n.01"", ""crumb.n.03"", ""dirt.n.02"", ""door.n.01"", ""dust.n.01"", ""floor.n.01"", ""sink.n.01"", ""swab.n.02"", ""water.n.06""]","[""kitchen""]","[""covered"", ""inroom"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/mopping_the_kitchen_floor_eval policy=websocket task.name=mopping_the_kitchen_floor task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
moving_boxes_to_storage,0,[0],moving_boxes_to_storage-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/moving_boxes_to_storage/problem0.bddl,R1Pro,--robot-type,5,"[""agent.n.01"", ""floor.n.01"", ""storage_container.n.01""]","[""garage"", ""living_room""]","[""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/moving_boxes_to_storage_eval policy=websocket task.name=moving_boxes_to_storage task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
moving_stuff_to_storage,0,[0],moving_stuff_to_storage-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/moving_stuff_to_storage/problem0.bddl,R1Pro,--robot-type,12,"[""agent.n.01"", ""bookcase.n.01"", ""bowling_ball.n.01"", ""carton.n.02"", ""floor.n.01"", ""ice_skate.n.01"", ""painting.n.01"", ""textbook.n.01""]","[""living_room"", ""storage_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/moving_stuff_to_storage_eval policy=websocket task.name=moving_stuff_to_storage task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
mowing_the_lawn,0,[0],mowing_the_lawn-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/mowing_the_lawn/problem0.bddl,R1Pro,--robot-type,5,"[""agent.n.01"", ""bunchgrass.n.01"", ""floor.n.01"", ""lawn.n.01"", ""lawn_mower.n.01""]","[""garage"", ""garden""]","[""covered"", ""inroom"", ""ontop"", ""toggled_on""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/mowing_the_lawn_eval policy=websocket task.name=mowing_the_lawn task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
mulching,0,[0],mulching-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/mulching/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""floor.n.01"", ""lawn.n.01"", ""mulch.n.01"", ""mulch__bag.n.01"", ""tree.n.01"", ""trowel.n.01""]","[""garden""]","[""covered"", ""filled"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/mulching_eval policy=websocket task.name=mulching task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
opening_doors,0,[0],opening_doors-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/opening_doors/problem0.bddl,R1Pro,--robot-type,4,"[""agent.n.01"", ""door.n.01"", ""floor.n.01""]","[""bathroom"", ""living_room""]","[""inroom"", ""ontop"", ""open""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/opening_doors_eval policy=websocket task.name=opening_doors task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
opening_windows,0,[0],opening_windows-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/opening_windows/problem0.bddl,R1Pro,--robot-type,4,"[""agent.n.01"", ""floor.n.01"", ""openable_window.n.01""]","[""living_room""]","[""inroom"", ""ontop"", ""open""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/opening_windows_eval policy=websocket task.name=opening_windows task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
organise_a_linen_closet,0,[0],organise_a_linen_closet-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/organise_a_linen_closet/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""bath_towel.n.01"", ""cedar_chest.n.01"", ""floor.n.01"", ""sheet.n.03""]","[""closet""]","[""folded"", ""inroom"", ""inside"", ""ontop"", ""unfolded""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/organise_a_linen_closet_eval policy=websocket task.name=organise_a_linen_closet task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
organizing_art_supplies,0,[0],organizing_art_supplies-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/organizing_art_supplies/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""carryall.n.01"", ""floor.n.01"", ""marker.n.03"", ""paintbrush.n.01"", ""pen.n.01"", ""pencil.n.01"", ""sofa.n.01""]","[""living_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/organizing_art_supplies_eval policy=websocket task.name=organizing_art_supplies task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
organizing_boxes_in_garage,0,[0],organizing_boxes_in_garage-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/organizing_boxes_in_garage/problem0.bddl,R1Pro,--robot-type,12,"[""agent.n.01"", ""ball.n.01"", ""bookcase.n.01"", ""cabinet.n.01"", ""carton.n.02"", ""floor.n.01"", ""plate.n.04"", ""saucepan.n.01""]","[""garage""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/organizing_boxes_in_garage_eval policy=websocket task.name=organizing_boxes_in_garage task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
organizing_file_cabinet,0,[0],organizing_file_cabinet-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/organizing_file_cabinet/problem0.bddl,R1Pro,--robot-type,12,"[""agent.n.01"", ""cabinet.n.01"", ""chair.n.01"", ""document.n.01"", ""floor.n.01"", ""folder.n.02"", ""marker.n.03"", ""table.n.02""]","[""private_office""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/organizing_file_cabinet_eval policy=websocket task.name=organizing_file_cabinet task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
organizing_items_for_yard_sale,0,[0],organizing_items_for_yard_sale-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/organizing_items_for_yard_sale/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""book.n.02"", ""coatrack.n.01"", ""coffee_table.n.01"", ""floor.n.01"", ""hanger.n.02"", ""sofa.n.01"", ""sweater.n.01"", ""vase.n.01""]","[""garden"", ""living_room""]","[""attached"", ""draped"", ""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/organizing_items_for_yard_sale_eval policy=websocket task.name=organizing_items_for_yard_sale task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
organizing_office_documents,0,[0],organizing_office_documents-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/organizing_office_documents/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""cabinet.n.01"", ""floor.n.01"", ""legal_document.n.01"", ""magazine_rack.n.01"", ""post-it.n.01""]","[""private_office""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/organizing_office_documents_eval policy=websocket task.name=organizing_office_documents task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
organizing_school_stuff,0,[0],organizing_school_stuff-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/organizing_school_stuff/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""backpack.n.01"", ""bed.n.01"", ""book.n.02"", ""calculator.n.02"", ""floor.n.01"", ""folder.n.02"", ""marker.n.03"", ""pen.n.01"", ""pencil.n.01"", ""table.n.02""]","[""bedroom""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/organizing_school_stuff_eval policy=websocket task.name=organizing_school_stuff task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
